GeneID	Base mean	Log2(FC)	StdErr	Wald-Stats	P-value	P-Adj
gene-J2S48_RS22365	86.6432848004533	-1.92896323919985	0.457565279681223	-4.21571156042199	2.48991842698743e-05	0.000139283558877226
gene-J2S48_RS22330	15.5476867222982	4.3920155445916	1.04283233661446	4.21162193613042	2.5354363045049e-05	0.000141602492326916
gene-J2S48_RS13105	54.2301994483695	2.89613898761132	0.689165433220846	4.20238573788602	2.64116572358538e-05	0.000147271400747121
gene-J2S48_RS21215	524.374673489766	-1.65036647158749	0.393090337196763	-4.19844070285907	2.68759207085849e-05	0.000149620740685972
gene-J2S48_RS18335	136.347532989116	-1.98528642265248	0.473213493365506	-4.1953292762915	2.72475457614069e-05	0.000151447682581345
gene-J2S48_RS18790	407.087440890742	-1.60557512146158	0.383209368915477	-4.18981176270696	2.79185958446978e-05	0.000154930424392949
MSTRG.102.1	285.957317154366	1.71273737714381	0.408921530086751	4.18842553186296	2.8089645081717e-05	0.000155631817344648
gene-J2S48_RS14425	611.181826507425	1.20771605318368	0.288401947746516	4.18761406648049	2.81902349146573e-05	0.000155941220123144
gene-J2S48_RS08515	343.650850501812	-1.3853002589935	0.331487548571597	-4.179041610953	2.92740125657861e-05	0.000161447955163841
gene-J2S48_RS21540	145.059759266735	-1.72549582944217	0.412896055415746	-4.1790077837018	2.92783666179476e-05	0.000161447955163841
gene-J2S48_RS26395	66.0960477904859	-2.19727601851563	0.52592647623513	-4.17791481852167	2.94193786123805e-05	0.000161969248758525
gene-J2S48_RS02125	124.773725629947	2.00119925862909	0.47952486135836	4.17329615186218	3.0022428117568e-05	0.00016502864667149
gene-J2S48_RS22795	317.701542918518	-1.77473440697383	0.425447872347562	-4.17144971763777	3.02667850308489e-05	0.000166109835956706
gene-J2S48_RS04260	379.629686888627	1.6656909614864	0.399657598657775	4.16779505026433	3.07560273931712e-05	0.00016852948972516
gene-J2S48_RS24510	582.963534244227	1.85900859808621	0.446211097259123	4.16620879557966	3.09707064387383e-05	0.000169439422196237
gene-J2S48_RS23150	400.629816481815	1.64249593332934	0.394954202256595	4.15869972757561	3.20064306470361e-05	0.000174831364897995
rna-J2S48_RS17355	68.0397360797869	2.62064994874365	0.630570886276502	4.15599579012995	3.23873786900436e-05	0.000176635390821286
gene-J2S48_RS21110	93.6482240835578	-2.25024200145734	0.541570110618868	-4.15503359091573	3.25239756777465e-05	0.000177103211307729
gene-J2S48_RS13060	480.41721677558	-1.71689458009877	0.413348390283827	-4.15362590119162	3.27248024275903e-05	0.000177641645576561
MSTRG.2948.1	27.1213778256193	-3.17356226822951	0.764021505750695	-4.15376039069909	3.27055648266187e-05	0.000177641645576561
gene-J2S48_RS18570	281.463063414975	-2.16945973431683	0.522747989983453	-4.15010631487173	3.3232088432556e-05	0.000180114818331971
gene-J2S48_RS15600	96.0173892103666	2.33744690637571	0.563798591686591	4.14588993453014	3.38496408858241e-05	0.000183177016284312
MSTRG.1173.1	132.215674249181	-4.73057371613198	1.14177125575429	-4.14318865735221	3.42509956865773e-05	0.000185061581345305
gene-J2S48_RS00670	115.974878910977	-2.12297514733524	0.512809034451724	-4.13989419980685	3.47466037067069e-05	0.000187448783154603
gene-J2S48_RS10425	31190.23070323	-1.94221036797679	0.469274580526847	-4.13875042154702	3.49202573108681e-05	0.000187940001110376
MSTRG.3256.1	147.503852349402	-2.29439530562019	0.554391314398152	-4.13858450886986	3.49455152710254e-05	0.000187940001110376
gene-J2S48_RS01755	20.1488574888946	-3.51876360174508	0.850577231138052	-4.13691252590557	3.52010223236036e-05	0.000189022438825514
gene-J2S48_RS18745	1143.7862512709	-1.87952324556008	0.454556117447136	-4.13485414323714	3.5518014512227e-05	0.000190431200884786
gene-J2S48_RS17360	1209.55510865107	-1.3047808550054	0.315763139927835	-4.13215062183508	3.59384782657431e-05	0.000192389549548563
gene-J2S48_RS01885	1348.37030609834	-1.64450873616091	0.398052922820836	-4.13138214011082	3.60588559766006e-05	0.000192442745908811
gene-J2S48_RS16385	851.270513774532	-1.19686222077045	0.289679586958297	-4.13167608162448	3.60127667880127e-05	0.000192442745908811
gene-J2S48_RS08430	818.321772488415	1.32462347712337	0.320826157574708	4.12878889656905	3.64679029239939e-05	0.000194031514030716
gene-J2S48_RS13150	526.5573584764	-1.30129973251827	0.315161976792037	-4.12898708709696	3.64364863760631e-05	0.000194031514030716
gene-J2S48_RS10470	598.369858646036	1.22741491501102	0.297909346924044	4.12009535009307	3.7871564027488e-05	0.00020119268389603
MSTRG.1130.1	10306.6753340664	1.32168235706403	0.322056268492028	4.10388645205564	4.06266918440748e-05	0.000215500793115069
MSTRG.3014.1	75.1813953718089	-2.00236116529285	0.488140436607669	-4.10201863055693	4.09561286364904e-05	0.000216918097717582
rna-J2S48_RS24230	677.746623803595	4.58567243790296	1.11820657380639	4.10091708036848	4.11516010320972e-05	0.000217622654926948
gene-J2S48_RS00870	190.053924068316	1.67172388240614	0.408573924820473	4.09160688152258	4.28394421313088e-05	0.000226205236102441
gene-J2S48_RS06905	1222.59476892727	-1.31108516941327	0.320576210782993	-4.08977686214148	4.31788382657141e-05	0.000227652422626344
gene-J2S48_RS13230	111.965837896708	1.68844943021626	0.412985032159796	4.08840344984451	4.34352256856902e-05	0.000228318329796189
MSTRG.2329.1	57.0012210820937	-2.87355778353595	0.702916720271372	-4.08804869860909	4.35016846440946e-05	0.000228318329796189
gene-J2S48_RS17095	1137.11516846107	-1.77174810129846	0.433382301241668	-4.08818748763457	4.34756724834672e-05	0.000228318329796189
gene-J2S48_RS16665	1073.5548404397	-1.48552219657095	0.363485665478954	-4.08687972499142	4.37213629811686e-05	0.000229126240585523
gene-J2S48_RS10495	1722.32642628775	-1.7931671992306	0.439512739817551	-4.07989811620699	4.50554438887213e-05	0.000235763096024315
gene-J2S48_RS22485	391.877885807048	-1.97674043430683	0.484858239256055	-4.07694512387755	4.56312565894054e-05	0.000238418184728752
gene-J2S48_RS14770	39.9022036708981	2.71259769448746	0.666263964910377	4.0713558549611	4.67402819983687e-05	0.000243847129886699
gene-J2S48_RS20610	118.214066016029	2.13698972610313	0.524976987205026	4.07063505293908	4.68851505487212e-05	0.000244237293964564
gene-J2S48_RS18305	271.829828000057	-1.64181631149348	0.403759879661145	-4.06631860716663	4.77616286733738e-05	0.000248431755114489
gene-J2S48_RS14510	12295.2822952498	1.4567091668627	0.358661898683825	4.06151077716468	4.87561670389993e-05	0.000252908952082152
gene-J2S48_RS21025	286.736210453857	-1.39993185569132	0.344687154200174	-4.06145642108356	4.87675224674909e-05	0.000252908952082152
gene-J2S48_RS01405	800.882346615697	-1.51936000281281	0.374634679576232	-4.0555775683432	5.00105720962563e-05	0.000258444135192326
gene-J2S48_RS04810	355.268489998325	-1.645095985688	0.405658602467774	-4.05537063846362	5.00548687368942e-05	0.000258444135192326
MSTRG.2328.1	41.3789985411903	-2.88699426583147	0.711896075876041	-4.05535915095304	5.00573289109957e-05	0.000258444135192326
MSTRG.2755.1	112.626353925804	2.23209064064065	0.55082614273046	4.05225981028444	5.07252894718818e-05	0.000261505375457852
gene-J2S48_RS20410	327.42738874786	-1.36044244071272	0.335814803693582	-4.05116875655688	5.09624339587322e-05	0.000262339855755069
gene-J2S48_RS17900	381.725797807632	-1.27691080782077	0.315357671112342	-4.04908751170315	5.14177169734775e-05	0.000264293132230928
gene-J2S48_RS00205	462.914314877162	-1.51062675217326	0.373638434758026	-4.04301755827546	5.27676674359264e-05	0.00027083257881326
gene-J2S48_RS13870	2041.93237294952	2.28637584241593	0.566103853394077	4.03879222638737	5.37271289891373e-05	0.000274544053558861
gene-J2S48_RS21030	515.220964435513	1.77689243839269	0.439933418029149	4.03900309813464	5.36788562541898e-05	0.000274544053558861
gene-J2S48_RS25380	174.749326986253	-2.16985295832421	0.537252030098879	-4.03879899332323	5.37255792644166e-05	0.000274544053558861
MSTRG.69.1	988.15597815961	1.31228110986005	0.325154465872419	4.0358698636941	5.44003650967816e-05	0.000277171450822052
gene-J2S48_RS00520	221.678016526001	-1.43672290376293	0.355965351229069	-4.03613132233865	5.43398078163899e-05	0.000277171450822052
gene-J2S48_RS11495	292.031596638196	-1.56503931547312	0.38789761564466	-4.03467114091982	5.46788246288836e-05	0.000278183509243298
gene-J2S48_RS07005	45.4274150911998	-2.62946300584756	0.651863084637877	-4.03376578274605	5.48900310145751e-05	0.000278850959308738
gene-J2S48_RS10975	159.477453315271	-1.69154907863656	0.419781956303468	-4.02958977449166	5.58742744512608e-05	0.000283437913337182
MSTRG.1614.1	177.208565479827	2.20319882141897	0.547675307009499	4.02281934792572	5.75056042111272e-05	0.000291289288772934
gene-J2S48_RS14635	604.913334295609	-1.17797448299936	0.292942338509837	-4.02118208310748	5.79068214720442e-05	0.000292471409898658
gene-J2S48_RS16805	1156.53022710254	1.20254731264879	0.299038130743267	4.02138452932349	5.78570680876575e-05	0.000292471409898658
gene-J2S48_RS17435	177.920741071132	-1.6638508351208	0.414163485629297	-4.01737693653191	5.88495505764758e-05	0.000296373820461009
MSTRG.2823.1	753.970145496157	-1.43825253330662	0.357982142677551	-4.01766558116311	5.87775321702847e-05	0.000296373820461009
gene-J2S48_RS21505	58.3960526040685	3.0993726810121	0.772490920863924	4.01218007526338	6.01605798773891e-05	0.000302539135458443
gene-J2S48_RS24900	5014.97762906644	-1.09755636602558	0.273632379773465	-4.01106172790743	6.04463023269019e-05	0.000303537987909586
gene-J2S48_RS10455	3842.2494645838	-1.6033100740278	0.399785183102689	-4.0104289548319	6.06085358744805e-05	0.000303914744636783
gene-J2S48_RS18805	406.53167025803	1.32915116559786	0.331637491734857	4.00784349997592	6.1275701421034e-05	0.000306818706109631
gene-J2S48_RS14590	1657.43573153388	1.36747767073643	0.341876675419326	3.99991508358726	6.33652162921163e-05	0.000316826081460582
gene-J2S48_RS11315	406.193964204815	1.32564605384188	0.331635331035679	3.99730043750754	6.40689642020242e-05	0.000319885874275149
gene-J2S48_RS00660	537.62169306836	-1.2231576032124	0.306271238584342	-3.99370704499098	6.50482259114792e-05	0.000324310539773255
gene-J2S48_RS14990	906.92629606218	-2.40283183555477	0.602348306819348	-3.98910698071474	6.63225072918527e-05	0.000330191339874438
gene-J2S48_RS12990	2035.64343312724	1.24820400274803	0.313007146837182	3.987781158867	6.66941413954921e-05	0.000331567878406976
gene-J2S48_RS21665	363.294440382848	-1.35567899073649	0.340064439659268	-3.98653558747523	6.70450755443658e-05	0.00033283773258136
MSTRG.844.1	1956.63601121135	2.04974117462872	0.514505193834126	3.98390764406851	6.77912275869779e-05	0.000336063197924066
MSTRG.1274.1	123.265920645721	1.78501971551317	0.449375766272265	3.97222068809039	7.12057047645543e-05	0.000352488467477943
gene-J2S48_RS05330	441.609534480777	-2.21378368635081	0.55767393344505	-3.96967395028683	7.19710485594555e-05	0.000355771779049223
gene-J2S48_RS16915	3224.80937979987	-1.30641569175176	0.329519796045857	-3.96460457741347	7.35177117877223e-05	0.000362902585807666
MSTRG.3092.1	77.583847384372	1.80979031713686	0.457027380918373	3.95991661046692	7.49759396145754e-05	0.000369577297817249
gene-J2S48_RS15930	558.976986081143	-1.26988402640492	0.320977161596568	-3.95630648638179	7.61174936469437e-05	0.000374674386101128
gene-J2S48_RS14830	259.693739360434	1.46142093455777	0.369591109502472	3.95415608488277	7.68052601077795e-05	0.000377526560614403
gene-J2S48_RS13045	563.340698269467	-1.49682431875992	0.37877333747675	-3.95176790618688	7.75759602948208e-05	0.000380777776940071
gene-J2S48_RS23965	223.475952566716	1.87541609723222	0.474779367734837	3.95007918347377	7.81253428193629e-05	0.000382935048840337
gene-J2S48_RS01395	604.738445907522	-1.50429927297129	0.381222718788445	-3.94598537503764	7.94724646889703e-05	0.000388990926181266
gene-J2S48_RS10265	82.4080528099383	-2.26403058535153	0.573888442818435	-3.94507088212582	7.97763766459146e-05	0.000389930817126244
gene-J2S48_RS18155	697.475931845007	1.25728625049683	0.318773957231706	3.94413101187859	8.00898668076509e-05	0.000390914826084963
MSTRG.259.1	79.372899794109	2.25883841522525	0.575707197775408	3.92358897709397	8.72395242976785e-05	0.000425216422625748
gene-J2S48_RS26235	13.1374037462541	-3.69043306546079	0.941635066499063	-3.91917548183669	8.88524072822323e-05	0.000432472960025949
MSTRG.1886.1	925.878839370347	1.43572743099686	0.366924231889313	3.91287166727643	9.12050100581433e-05	0.000443304686265871
gene-J2S48_RS15975	2903.95652042277	1.3676261603977	0.350115377095546	3.90621563595156	9.37528551056276e-05	0.000455053899781493
MSTRG.35.1	239.967422873036	1.30690086347087	0.334740591116859	3.90421985905684	9.45298176456446e-05	0.000458186946446552
gene-J2S48_RS16055	808.102671099477	1.2387066102076	0.317925253907144	3.89621961446759	9.770579986046e-05	0.000472923211824587
gene-J2S48_RS07915	213.93020324395	1.8451447443886	0.473837906185027	3.89404207705599	9.85875374225364e-05	0.000475869207642021
gene-J2S48_RS26220	23.9663895742259	-3.53360756637163	0.9073845877652	-3.8942777010072	9.84917663726977e-05	0.000475869207642021
gene-J2S48_RS21725	35.5827510164981	3.73877923163565	0.960286018556172	3.8934017151026	9.88482614899076e-05	0.000476467761123552
gene-J2S48_RS02510	64.8819993160422	-2.69101587448716	0.691297245676945	-3.89270446441895	9.91328880598659e-05	0.000477179716697006
gene-J2S48_RS24660	401.967910486546	-1.34622035441262	0.345975153772351	-3.89108969165579	9.97950323890817e-05	0.000479704397070275
gene-J2S48_RS05140	1375.00351346529	-1.21196754259773	0.312224783859505	-3.88171473006158	0.000103722508383423	0.000496833957469219
gene-J2S48_RS16040	955.203167065485	-1.49463593189924	0.385046577748617	-3.88170163889895	0.000103728093314578	0.000496833957469219
gene-J2S48_RS24475	320.079617599774	-1.4029689553191	0.361444117383591	-3.88156533152305	0.000103786261416812	0.000496833957469219
gene-J2S48_RS12900	255.928959323049	1.40201522296869	0.361738735779977	3.87576746500671	0.00010628915398469	0.000508117560544093
gene-J2S48_RS09520	3962.04625878274	-1.30678844885912	0.337217047279143	-3.87521467079742	0.000106530742129005	0.000508574844273401
gene-J2S48_RS04285	1143.28098629034	-1.45252818442102	0.374966123062925	-3.87375844131194	0.000107169642135547	0.000510925038088074
gene-J2S48_RS12390	339.969121463617	-1.66310334597009	0.429389398719841	-3.87318213008607	0.000107423487665062	0.000511435593596641
gene-J2S48_RS18375	3129.89069825117	-1.95310022807153	0.50443210336402	-3.8718793174472	0.000107999424842389	0.000513476119475751
gene-J2S48_RS11220	114.055854400127	2.24454736107782	0.579808905450796	3.87118469546911	0.000108307687421764	0.000514240178017505
gene-J2S48_RS01165	92.252669898924	2.20819861964571	0.570484589009063	3.87074193096324	0.00010850461254939	0.00051434787583518
MSTRG.855.1	69.1155002933549	-2.04690073683783	0.528850637716965	-3.87047039533553	0.000108625548526454	0.00051434787583518
gene-J2S48_RS15385	97.8869471141791	-1.88476575893948	0.487024248118281	-3.86996287396707	0.000108851928410766	0.000514720448455249
gene-J2S48_RS04690	2235.43055831586	1.98143058400707	0.512415238138021	3.86684555128972	0.000110252203236829	0.000520635404173913
gene-J2S48_RS05525	51.2383856189323	-2.68565644759255	0.695374125191757	-3.86217483552749	0.000112382091251479	0.000529975085265771
gene-J2S48_RS15375	118.411843033441	-1.75218565586279	0.453955554992537	-3.85981763322975	0.000113471675972674	0.00053439025779023
gene-J2S48_RS07885	851.64152163221	1.10319459748345	0.286281865677417	3.85352594679026	0.000116428918663699	0.000546839328225055
gene-J2S48_RS13125	7305.60300745084	1.40382286373766	0.364276782544038	3.85372587825564	0.000116333838320951	0.000546839328225055
gene-J2S48_RS22550	38.7413429739907	2.56487165241522	0.666026693550854	3.85100428744209	0.000117634439235265	0.000551757766803365
gene-J2S48_RS21655	210.358259412472	-1.39974517037628	0.363760129791193	-3.84798952864835	0.000119091142379313	0.000557839558053635
gene-J2S48_RS08480	3304.62924877671	1.21906164950066	0.317848218522855	3.83535781690404	0.000125381623439565	0.000586516721727359
gene-J2S48_RS10375	7628.97048183692	-1.96920079300527	0.513539478596033	-3.83456554964162	0.000125786425219964	0.000587621570900232
gene-J2S48_RS07475	881.423847587519	1.24906181881361	0.326322663052399	3.8276894627237	0.000129351808696366	0.000603468612191215
gene-J2S48_RS25385	442.560989682403	-1.77605634922434	0.464087030601048	-3.82698983620407	0.000129719868876508	0.000604376661811003
gene-J2S48_RS22280	485.151958341468	1.27772758731615	0.334265636982946	3.82249159335914	0.000132109983896842	0.000614690646035374
gene-J2S48_RS04815	1632.64239741111	-1.48722093914975	0.389325259504702	-3.81999601320958	0.00013345383114495	0.000620115468720202
gene-J2S48_RS01765	236.173453938835	-1.37372761853645	0.36000022597176	-3.81590765624745	0.000135683244417124	0.000629635295331126
gene-J2S48_RS15830	90.2564263104528	-2.63060375947339	0.689954927708652	-3.81271827162632	0.000137446754106288	0.000636970662314381
MSTRG.2104.1	1016.0792230411	1.18939932187365	0.31221898788619	3.80950348320011	0.000139246145040015	0.000644452610178557
gene-J2S48_RS17405	1457.14869486172	1.34243880230509	0.352932943614524	3.80366533244714	0.000142570762946842	0.000658964335371015
gene-J2S48_RS14860	403.669843554932	1.6316167695581	0.429726722823687	3.79687062242006	0.00014653421670486	0.000676386417505214
gene-J2S48_RS09755	164.61477395877	-1.55386610870855	0.410164881123372	-3.78839383921113	0.000151624357125915	0.000698956196539438
gene-J2S48_RS21870	7717.60246784745	-1.04784470293588	0.276806285092955	-3.78548016922378	0.000153412068355576	0.000706262956696411
gene-J2S48_RS24410	211.222389073992	-1.75320985331521	0.463365651425149	-3.78364224435488	0.000154549930493399	0.000710562675157647
gene-J2S48_RS10545	793.142469517691	1.13276463912189	0.299830809699997	3.77801280747399	0.000158084750945876	0.000725856860403658
gene-J2S48_RS16420	98.4209409141915	-1.94648432553894	0.518014362083399	-3.75758756516013	0.000171559340868839	0.000786689872273557
gene-J2S48_RS18355	1600.89860682899	-2.00498979866424	0.533658901501361	-3.75706241013414	0.000171919631873892	0.000787306067122884
gene-J2S48_RS11320	46.3488350251752	2.62745335975751	0.700535201962954	3.75063715912517	0.000176385787681228	0.000806698779618217
gene-J2S48_RS09375	519.928729840816	-1.41266013273086	0.376783799395385	-3.74925921708342	0.000177357690330127	0.000810080669463291
gene-J2S48_RS22810	138.523725867998	-1.8302845532994	0.488580118384173	-3.74612982483304	0.00017958367853637	0.000819174240444044
gene-J2S48_RS10860	2189.0460340486	1.04948480039304	0.280368896629484	3.74322834312098	0.000181670995131062	0.000827612311152615
MSTRG.2554.1	842.042029022258	1.15003368798846	0.307363292190763	3.74161039137588	0.000182844828737426	0.000831872360509045
gene-J2S48_RS13085	124.975314064555	-1.64556187812742	0.439869740255937	-3.74102086942819	0.000183274299962019	0.000832739159540597
MSTRG.1498.1	11.1209448954437	4.08003182091264	1.09221927775001	3.73554276510992	0.000187310742689242	0.000849971273791679
gene-J2S48_RS17505	349.785412739051	-1.23490335883459	0.330886339979363	-3.73210740253468	0.000189884502741771	0.000860529898641184
gene-J2S48_RS21830	3095.22869491732	1.12822654898909	0.302379182375357	3.73116475852021	0.000190596517895336	0.000862634889435386
rna-J2S48_RS15075	243.665007621675	2.70793825708163	0.726527632752017	3.72723367289448	0.000193592956555343	0.000875060251096458
gene-J2S48_RS08645	82.9810181058394	1.79953691035019	0.482878732550957	3.726684960515	0.00019401471199499	0.000875830662308992
gene-J2S48_RS17930	1261.90097724403	-1.47626941469986	0.396332933427213	-3.72482145738964	0.000195453506221669	0.000881184306833786
gene-J2S48_RS00035	146.698150255257	2.18400885689901	0.587370346671669	3.71828245888592	0.000200581919715556	0.000903136938254153
gene-J2S48_RS15405	457.203494278341	1.43553399787248	0.386685017699934	3.7124117360721	0.000205293663402513	0.000923159247687429
gene-J2S48_RS09455	284.536143570136	-1.49907789856305	0.403921601465558	-3.71130905879732	0.000206190171348655	0.000925995808183072
gene-J2S48_RS01410	1178.93710340044	-1.44801604578879	0.390629577452177	-3.70687763899819	0.00020983025862529	0.000941130567965426
gene-J2S48_RS23985	54.8012796896873	2.35897544238058	0.636534230950063	3.70596792392403	0.000210584951511495	0.000943301485883752
gene-J2S48_RS20400	480.002982919332	-1.10198390940034	0.297487431540639	-3.70430409006977	0.000211971854880065	0.000948295140252923
gene-J2S48_RS10680	113.560358454504	-1.83896724904541	0.49680007913826	-3.70162430778041	0.000214223658168235	0.000957140318867048
gene-J2S48_RS05100	554.065449609071	1.72809161512002	0.467043610436943	3.70006478303666	0.000215544436438735	0.00096180840075415
gene-J2S48_RS13225	140.72825884773	2.09852420924852	0.568420600875782	3.69185108001938	0.000222627814047918	0.000992145693039635
gene-J2S48_RS00480	825.630742115134	1.04478572131007	0.28308271106708	3.69074366064867	0.000223599384834821	0.000995202881416794
MSTRG.3194.1	455.061022158019	1.50427463060347	0.407661935015421	3.69000512776982	0.00022424953167835	0.000996823492218177
gene-J2S48_RS10355	4341.58310927326	-1.96477440954345	0.533057619561056	-3.68585747102036	0.000227933895460679	0.00101191035118531
gene-J2S48_RS10660	495.955219947181	1.51871523677912	0.412081775701967	3.68547052145668	0.000228280504971208	0.00101215974532399
MSTRG.2786.1	210.6952200417	1.4530285431438	0.395082148028472	3.67778840525867	0.000235264995832995	0.00104180242754509
gene-J2S48_RS01605	116.679076836796	1.52510157503903	0.415095747197247	3.67409588109878	0.000238693095220746	0.0010556414173151
MSTRG.512.1	168.937715834625	2.2975842467525	0.625825656074254	3.67128484499187	0.000241334191064822	0.00106596914557783
MSTRG.2249.1	101.752002828569	2.91994191928901	0.795430421804363	3.67089545389197	0.000241702196165735	0.00106624323245264
gene-J2S48_RS10895	399.485524394204	-1.53056554779822	0.417083054600568	-3.66969007950708	0.000242844709364459	0.00106992896603684
gene-J2S48_RS24815	7715.35690067346	1.03195274063594	0.281446321839714	3.66660588736935	0.000245791167461531	0.00108154320530737
gene-J2S48_RS02690	277.747513295702	-1.27232735746025	0.347482222502491	-3.66156100964599	0.000250683145655927	0.00110029063301122
gene-J2S48_RS16755	6123.89230548927	1.32395936292853	0.361582939761272	3.66156479562517	0.000250679440419626	0.00110029063301122
gene-J2S48_RS23880	885.023132944162	1.14771331148557	0.31352986167841	3.66061881742796	0.000251606842580846	0.00110295578162799
gene-J2S48_RS25065	3294.66221703152	-1.35386641693996	0.370258714071224	-3.65654167069659	0.00025564086992039	0.0011192316980811
MSTRG.1054.1	157.769934068604	2.20862883628627	0.604757197902437	3.65209185429585	0.000260112806059389	0.00113738159236759
MSTRG.2096.1	166.185188067171	1.50456267439924	0.4129302872295	3.64362392619321	0.00026882612671653	0.00117400883660039
MSTRG.1580.1	232.188189300337	1.52480917754593	0.418814163425378	3.64077748726283	0.000271815978417882	0.00118558033139715
gene-J2S48_RS04185	444.016124445339	-1.20138974264898	0.330078807951335	-3.63970577240483	0.000272949744590953	0.00118903732487434
gene-J2S48_RS09525	5000.11839999936	-1.04423986752143	0.287083863274945	-3.63740356427261	0.000275400252497419	0.00119821458171474
gene-J2S48_RS08180	61.5008003933538	2.08989165014865	0.574688870108004	3.63656190132216	0.000276301267785749	0.00119914062046492
gene-J2S48_RS13775	1340.95038251482	-1.15780866602259	0.318362227964392	-3.63676518230703	0.000276083399154302	0.00119914062046492
gene-J2S48_RS10990	883.021349618751	-1.5739151382774	0.432945617442123	-3.63536452355428	0.000277587843736324	0.00120214388661886
gene-J2S48_RS11920	69.6297656029693	2.18585430315174	0.601289776111174	3.63527601830967	0.000277683164627886	0.00120214388661886
gene-J2S48_RS24135	391.463603334034	1.32353471741747	0.364156651706013	3.63452022973335	0.000278498405572503	0.00120417734915654
gene-J2S48_RS04825	815.401605152389	-1.22521182217834	0.337290493007167	-3.63251217446056	0.0002806753292189	0.00121208614910516
gene-J2S48_RS07765	622.220421890442	1.39739564614586	0.384741479373733	3.63203792952216	0.000281191778429454	0.0012128135492904
MSTRG.727.1	40.7249587663482	-2.45804977827813	0.677062927111646	-3.63045985808761	0.000282916704887998	0.00121874501425794
gene-J2S48_RS08040	403.689826281945	-1.23923397696064	0.342021647968528	-3.62326181492078	0.000290911091387129	0.00125163599195574
gene-J2S48_RS16745	387.533574814903	-1.3940897929095	0.384856875753168	-3.62235906577283	0.000291928517512908	0.00125446471458999
gene-J2S48_RS16095	194.054601893161	-1.35732831331319	0.374860448310519	-3.62088963887927	0.000293591738370572	0.00126005813820375
gene-J2S48_RS19370	370.575586398798	-1.09254796315874	0.301939113287701	-3.61843800646561	0.000296386475233439	0.0012704881502934
gene-J2S48_RS24645	275.316685367419	1.65202150920666	0.457038634301412	3.61462113970253	0.000300787150721499	0.00128776808386293
MSTRG.274.1	3986.51227914944	-1.47051089432379	0.40694011794411	-3.61358054780372	0.000301997479088959	0.00129136345352764
gene-J2S48_RS10340	3549.90218608664	-1.98966609450176	0.550702934207632	-3.61295713334913	0.00030272476510386	0.00129288701763107
MSTRG.47.1	2073.79367340214	1.0759742435383	0.29785419322383	3.61241932467854	0.000303353499445777	0.00129398646948413
gene-J2S48_RS07640	326.015045713753	1.32381389651929	0.366596015425397	3.61109734098756	0.000304904188030906	0.00129901111893363
gene-J2S48_RS01100	880.000240159033	-1.23234218917528	0.341488350471618	-3.60873859232192	0.000307689456047451	0.00130927686730814
gene-J2S48_RS20270	296.007731047805	-1.29216333173964	0.358256834936029	-3.60680720012047	0.00030998781242584	0.00131744820280982
gene-J2S48_RS12430	16986.8337595489	-1.94349802508285	0.539095174106823	-3.60511115370834	0.000312019353134221	0.00132446704710446
gene-J2S48_RS10170	15.7564586971777	-3.71498266056864	1.03066256457891	-3.60446065302316	0.000312801831116636	0.00132617321343245
gene-J2S48_RS05745	550.23791068357	1.12725201469339	0.312865559521723	3.60299170166449	0.000314575575190041	0.00133207275763948
gene-J2S48_RS23440	155.503712951743	-1.7624312602922	0.489348233460303	-3.60158909296477	0.000316277995098495	0.00133765632635711
gene-J2S48_RS05400	886.091055899825	1.21824110320205	0.339636590402253	3.5868959282603	0.000334637802994817	0.00141359120416599
gene-J2S48_RS11390	6287.52537783518	-1.06354402220387	0.296648220862059	-3.58520276680983	0.000336816414704768	0.00142107167705341
gene-J2S48_RS00465	184.846458095909	-1.45434817509171	0.406138818811281	-3.58091398243686	0.000342394372211082	0.00143937803034454
gene-J2S48_RS19930	187.452078335187	-1.43131485668584	0.399680097137901	-3.58115119300523	0.00034208361405462	0.00143937803034454
gene-J2S48_RS22100	80.2111841154033	-2.03280735287695	0.56766625386589	-3.58099030730333	0.000342294353869349	0.00143937803034454
gene-J2S48_RS12195	202.490749843491	-1.65628099612538	0.46305638471162	-3.57684517654772	0.000347766006035202	0.00146019823015985
gene-J2S48_RS01855	152.984508343172	-1.58431822352474	0.443349210512909	-3.57352214903427	0.000352211435602914	0.00147708405905674
gene-J2S48_RS24940	15865.8900585035	-1.24320353473159	0.34815668324137	-3.57081622893823	0.000355870520755045	0.00149063553465304
gene-J2S48_RS20450	150.584095284327	1.60383871968316	0.449217912341927	3.57029111177201	0.000356584717670541	0.00149183402290736
gene-J2S48_RS12115	3626.32625550472	1.70439449232665	0.477557478885967	3.56898293437392	0.000358369765829488	0.00149750435721315
MSTRG.98.1	253.429253246207	1.33099004459078	0.373159982382653	3.56680809151162	0.000361355911424505	0.00150817407343042
gene-J2S48_RS01050	105.675271160993	1.67960685260372	0.47141385841058	3.56291361112439	0.000366761401653496	0.00152890368990722
gene-J2S48_RS12000	2523.8807774663	1.42052902693378	0.398836880679561	3.56167921209645	0.000368490449779713	0.00153427624549857
gene-J2S48_RS17370	609.543111205724	1.44894940871155	0.406983350895521	3.5602178947205	0.000370547197598972	0.00154099878715085
gene-J2S48_RS13360	316.922224519709	1.43840711044311	0.404380083348858	3.55706714962567	0.000375018319731678	0.00155773402176984
